全表适应度排名,来源文件,文件修改时间,文件内序号,实例,算法,运行类别,运行条件备注,原始备注,预算G,预算T_MAX,预算说明,run_seed,迭代次数,适应度值,运行时间_秒,运行时间_分钟,最快最佳结果时间_秒,最快最佳结果时间_分钟,宽高比是否满足,gbest更新次数,开始时间,最快时间,结束时间,读取编码
185,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,55,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7397275.069,13984.1183,233.06863833333333,10539.71438,175.66190633333332,TRUE,323,43:11.5,38:51.2,36:15.6,utf-8-sig
294,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,56,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=360000，G/T未显式记录,,360000,7477743.614,35749.05729,595.8176215,28246.32087,470.7720145,TRUE,277,46:09.3,36:55.7,41:58.4,utf-8-sig
258,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,57,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=360000，G/T未显式记录,,360000,7437227.768,38786.26883,646.4378138333334,36684.42091,611.4070151666667,TRUE,363,41:58.5,53:22.9,28:24.7,utf-8-sig
230,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,58,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=600000，G/T未显式记录,,600000,7420738.129,26947.10197,449.11836616666665,26127.68402,435.46140033333336,TRUE,306,00:30.9,15:58.6,29:38.0,utf-8-sig
114,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,59,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=600000，G/T未显式记录,,600000,7339721.931,49862.65969,831.0443281666667,41758.35525,695.9725875,TRUE,305,01:22.1,37:20.4,52:24.7,utf-8-sig
146,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,60,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=600000，G/T未显式记录,,600000,7373367.672,27123.37353,452.05622550000004,23062.22888,384.3704813333333,TRUE,390,29:38.2,54:00.4,01:41.5,utf-8-sig
160,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,61,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=600000，G/T未显式记录,,600000,7382466.227,27203.54106,453.392351,24872.68695,414.5447825,TRUE,326,27:33.5,22:06.1,00:57.0,utf-8-sig
286,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,62,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=600000，G/T未显式记录,,600000,7464635.957,43720.95568,728.6825946666667,42792.64332,713.210722,TRUE,286,26:31.4,19:44.0,35:12.3,utf-8-sig
156,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,63,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=600000，G/T未显式记录,,600000,7380102.338,26058.963,434.31605,20052.00155,334.20002583333337,TRUE,346,00:57.1,35:09.1,15:16.1,utf-8-sig
212,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,64,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=600000，G/T未显式记录,,600000,7409829.77,29257.99764,487.63329400000003,27779.33046,462.98884100000004,TRUE,389,15:16.1,58:15.4,22:54.1,utf-8-sig
159,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,65,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=600000，G/T未显式记录,,600000,7381588.022,40973.9572,682.8992866666666,38803.05457,646.7175761666666,TRUE,351,35:12.4,21:55.5,58:06.4,utf-8-sig
205,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,66,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=600000，G/T未显式记录,,600000,7405529.824638257,32643.064435,544.0510739166667,31918.587852,531.9764642,True,350,2026-03-30 18:22:54.184241,2026-03-31 03:14:52.772093,2026-03-31 03:26:57.248676,utf-8-sig
149,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,67,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=450000，G/T未显式记录,,450000,7375651.342759807,44418.880671,740.31467785,44131.552822,735.5258803666667,True,358,2026-03-30 21:28:06.605929,2026-03-31 09:43:38.158751,2026-03-31 09:48:25.486600,utf-8-sig
248,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,68,Du62,ELP_RL_Standard,历史基线,"两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”","两阶段仅全局最优时触发，重启/扰动候选非合法也接受+ELP+full-Q-learning,移除了 bay_flip、facility_insert (5) 和 facility_shuffle (7)+先验质量设初始值,改 archive 更新时机 + 换 Double Q / softmax”",,,总迭代=600000，G/T未显式记录,,600000,7431251.211811247,26409.837182,440.1639530333333,26340.144648,439.0024108,True,355,2026-03-31 03:26:57.342478,2026-03-31 10:45:57.487126,2026-03-31 10:47:07.179660,utf-8-sig
143,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,69,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=450000，G/T未显式记录,,450000,7370929.2855744725,41190.037719,686.50062865,39399.362609,656.6560434833334,True,316,2026-03-31 09:48:25.592614,2026-03-31 20:45:04.955223,2026-03-31 21:14:55.630333,utf-8-sig
202,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,70,Du62,ELP_RL_Standard,历史基线,"ELP+DQN,移除了 facility_insert (5) 和 facility_shuffle (7),分箱明确","ELP+DQN,移除了 facility_insert (5) 和 facility_shuffle (7),分箱明确",,,总迭代=300000，G/T未显式记录,,300000,7405092.039382471,18001.626345,300.02710575000003,17541.6685,292.36114166666664,True,358,2026-03-31 17:20:43.188423,2026-03-31 22:13:04.856923,2026-03-31 22:20:44.814768,utf-8-sig
125,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,71,Du62,ELP_RL_Standard,历史基线,"ELP_RL_Standard3,T5000","ELP_RL_Standard3,T5000",,,总迭代=300000，G/T未显式记录,,300000,7354343.178850181,33569.989576,559.4998262666667,30537.924229,508.96540381666665,True,368,2026-03-31 13:53:31.447805,2026-03-31 22:22:29.372034,2026-03-31 23:13:01.437381,utf-8-sig
296,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,72,Du62,ELP_RL_Standard,历史基线,"ELP+DQN,移除了 facility_insert (5) 和 facility_shuffle (7),分箱明确","ELP+DQN,移除了 facility_insert (5) 和 facility_shuffle (7),分箱明确",,,总迭代=300000，G/T未显式记录,,300000,7480456.224303988,19204.650239,320.0775039833333,18862.006358,314.3667726333333,True,349,2026-03-31 22:20:44.949334,2026-04-01 03:35:06.955692,2026-04-01 03:40:49.599573,utf-8-sig
116,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,73,Du62,ELP_RL_Standard,历史基线,"ELP_RL_Standard3,T5000","ELP_RL_Standard3,T5000",,,总迭代=300000，G/T未显式记录,,300000,7341266.613991292,31813.194874,530.2199145666667,26908.376139,448.47293565,True,427,2026-03-31 23:13:01.548126,2026-04-01 06:41:29.924265,2026-04-01 08:03:14.743,utf-8-sig
260,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,74,Du62,ELP_RL_Standard,历史基线,"ELP+DQN,移除了 facility_insert (5) 和 facility_shuffle (7),分箱明确","ELP+DQN,移除了 facility_insert (5) 和 facility_shuffle (7),分箱明确",,,总迭代=300000，G/T未显式记录,,300000,7440087.389033516,18422.73969,307.0456615,15444.514615,257.4085769166667,True,333,2026-04-01 03:40:49.675574,2026-04-01 07:58:14.190189,2026-04-01 08:47:52.415264,utf-8-sig
155,Du62-ELP_RL_Standard.csv,2026-05-10 22:07:27,75,Du62,ELP_RL_Standard,历史基线,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)","WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=450000，G/T未显式记录,,450000,7379238.083402759,45919.771759,765.3295293166667,40951.624103,682.5270683833334,True,311,2026-03-31 21:14:55.733335,2026-04-01 08:37:27.357438,2026-04-01 10:00:15.505094,utf-8-sig
323,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,1,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=1，G/T未显式记录,,1,8115684.948985184,36.627,0.61045,24.798833,0.4133138833333333,True,90,2026-03-28 20:13:23.487355,2026-03-28 20:13:48.286188,2026-03-28 20:14:00.114355,utf-8-sig
329,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,2,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=1，G/T未显式记录,,1,8332302.22373545,34.441217,0.5740202833333333,23.358349,0.3893058166666667,True,64,2026-03-28 20:14:00.419766,2026-03-28 20:14:23.778115,2026-03-28 20:14:34.860983,utf-8-sig
327,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,3,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=1，G/T未显式记录,,1,8263677.2953109555,27.842773,0.4640462166666667,16.226448,0.27044080000000004,True,73,2026-03-28 20:14:35.396201,2026-03-28 20:14:51.622649,2026-03-28 20:15:03.238974,utf-8-sig
331,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,4,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=1，G/T未显式记录,,1,9370936.974817954,5.558687,0.09264478333333333,0.0,0.0,True,1,2026-03-28 20:15:03.309782,2026-03-28 20:15:03.309782,2026-03-28 20:15:08.868469,utf-8-sig
325,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,5,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=1，G/T未显式记录,,1,8221290.021840508,15.422943,0.25704905,8.903298,0.1483883,True,93,2026-03-28 20:15:08.915003,2026-03-28 20:15:17.818301,2026-03-28 20:15:24.337946,utf-8-sig
175,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,6,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7394337.984465426,11274.235487,187.90392478333334,10641.478795,177.3579799166667,True,289,2026-03-28 20:18:35.267445,2026-03-28 23:15:56.746240,2026-03-28 23:26:29.502932,utf-8-sig
124,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,7,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7353184.58146105,10093.268039,168.22113398333335,6152.977171,102.54961951666668,True,350,2026-03-28 23:26:29.708930,2026-03-29 01:09:02.686101,2026-03-29 02:14:42.976969,utf-8-sig
263,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,8,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7442505.039169198,10745.14328,179.08572133333334,7974.116563,132.90194271666667,True,292,2026-03-29 02:14:43.065968,2026-03-29 04:27:37.182531,2026-03-29 05:13:48.209248,utf-8-sig
165,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,9,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7386000.402052468,10174.316735,169.57194558333333,8340.914932,139.01524886666667,True,332,2026-03-29 05:13:48.284247,2026-03-29 07:32:49.199179,2026-03-29 08:03:22.600982,utf-8-sig
127,Du62-ELP_RL_Standard_ABA.csv,2026-05-10 22:07:27,10,Du62,ELP_RL_Standard_ABA,历史变体,ELP_RL_Standard_ABA历史消融/变体记录。,AB-compare profile=ABA seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7359477.042573508,8616.714637,143.61191061666665,8510.689969,141.84483281666664,True,313,2026-03-29 08:03:22.683676,2026-03-29 10:25:13.373645,2026-03-29 10:26:59.398313,utf-8-sig
279,Du62-ELP_RL_Standard_ABA_S1.csv,2026-05-10 22:07:27,1,Du62,ELP_RL_Standard_ABA_S1,历史变体,ELP_RL_Standard_ABA_S1历史消融/变体记录。,ABA-screen profile=ABA_S1 seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7459080.722229559,15304.603438,255.07672396666666,9678.041093,161.30068488333333,True,280,2026-03-31 14:13:13.384750,2026-03-31 16:54:31.425843,2026-03-31 18:28:17.988188,utf-8-sig
150,Du62-ELP_RL_Standard_ABA_S1.csv,2026-05-10 22:07:27,2,Du62,ELP_RL_Standard_ABA_S1,历史变体,ELP_RL_Standard_ABA_S1历史消融/变体记录。,ABA-screen profile=ABA_S1 seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7377207.5138484575,13079.310069,217.98850115,11470.149358,191.16915596666666,True,328,2026-03-31 18:28:18.405120,2026-03-31 21:39:28.554478,2026-03-31 22:06:17.715189,utf-8-sig
123,Du62-ELP_RL_Standard_ABA_S1.csv,2026-05-10 22:07:27,3,Du62,ELP_RL_Standard_ABA_S1,历史变体,ELP_RL_Standard_ABA_S1历史消融/变体记录。,ABA-screen profile=ABA_S1 seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7351369.72901684,15003.305915,250.05509858333335,14864.599381,247.74332301666666,True,328,2026-03-31 22:06:17.809870,2026-04-01 02:14:02.409251,2026-04-01 02:16:21.115785,utf-8-sig
216,Du62-ELP_RL_Standard_ABA_S1.csv,2026-05-10 22:07:27,4,Du62,ELP_RL_Standard_ABA_S1,历史变体,ELP_RL_Standard_ABA_S1历史消融/变体记录。,ABA-screen profile=ABA_S1 seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7412400.827428731,13627.695879,227.12826465,10679.248568,177.98747613333336,True,317,2026-04-01 02:16:21.215785,2026-04-01 05:14:20.464353,2026-04-01 06:03:28.911664,utf-8-sig
232,Du62-ELP_RL_Standard_ABA_S1.csv,2026-05-10 22:07:27,5,Du62,ELP_RL_Standard_ABA_S1,历史变体,ELP_RL_Standard_ABA_S1历史消融/变体记录。,ABA-screen profile=ABA_S1 seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7422364.161040796,16132.033159,268.86721931666665,10272.83068,171.21384466666666,True,356,2026-04-01 06:03:29.006663,2026-04-01 08:54:41.837343,2026-04-01 10:32:21.039822,utf-8-sig
197,Du62-ELP_RL_Standard_ABA_S2.csv,2026-05-10 22:07:27,1,Du62,ELP_RL_Standard_ABA_S2,历史变体,ELP_RL_Standard_ABA_S2历史消融/变体记录。,ABA-screen profile=ABA_S2 seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7402806.25397981,10492.776057,174.87960095,10096.794421,168.27990701666667,True,329,2026-04-01 10:32:37.663347,2026-04-01 13:20:54.457768,2026-04-01 13:27:30.439404,utf-8-sig
198,Du62-ELP_RL_Standard_ABA_S2.csv,2026-05-10 22:07:27,2,Du62,ELP_RL_Standard_ABA_S2,历史变体,ELP_RL_Standard_ABA_S2历史消融/变体记录。,ABA-screen profile=ABA_S2 seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7402806.25397981,12159.114932,202.65191553333335,11791.949059,196.53248431666668,True,329,2026-04-01 15:08:46.940896,2026-04-01 18:25:18.889955,2026-04-01 18:31:26.055828,utf-8-sig
208,Du62-ELP_RL_Standard_ABA_S2.csv,2026-05-10 22:07:27,3,Du62,ELP_RL_Standard_ABA_S2,历史变体,ELP_RL_Standard_ABA_S2历史消融/变体记录。,ABA-screen profile=ABA_S2 seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7408347.990770556,13244.806346,220.74677243333332,9977.487971,166.29146618333334,True,351,2026-04-01 18:31:26.187846,2026-04-01 21:17:43.675817,2026-04-01 22:12:10.994192,utf-8-sig
324,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,1,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=1，G/T未显式记录,,1,8167153.570514822,15.858469,0.26430781666666664,9.14826,0.152471,True,87,2026-03-28 20:15:31.744078,2026-03-28 20:15:40.892338,2026-03-28 20:15:47.602547,utf-8-sig
330,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,2,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=1，G/T未显式记录,,1,8358259.558146979,39.758053,0.6626342166666667,26.469296,0.44115493333333333,True,64,2026-03-28 20:15:47.696545,2026-03-28 20:16:14.165841,2026-03-28 20:16:27.454598,utf-8-sig
328,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,3,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=1，G/T未显式记录,,1,8295698.844904794,30.210344,0.5035057333333334,17.299731,0.28832885,True,72,2026-03-28 20:16:27.569932,2026-03-28 20:16:44.869663,2026-03-28 20:16:57.780276,utf-8-sig
332,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,4,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=1，G/T未显式记录,,1,9370936.974817954,10.238026,0.17063376666666666,0.0,0.0,True,1,2026-03-28 20:16:57.902400,2026-03-28 20:16:57.902400,2026-03-28 20:17:08.140426,utf-8-sig
326,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,5,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=1，G/T未显式记录,,1,8221290.021840508,25.244762,0.4207460333333334,16.727551,0.27879251666666666,True,93,2026-03-28 20:17:08.211430,2026-03-28 20:17:24.938981,2026-03-28 20:17:33.456192,utf-8-sig
257,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,6,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7436097.212000677,10700.523587,178.34205978333333,9718.015669,161.96692781666667,True,289,2026-03-29 10:27:13.280458,2026-03-29 13:09:11.296127,2026-03-29 13:25:33.804045,utf-8-sig
237,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,7,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7424690.627975915,12576.799765,209.61332941666666,12166.352637,202.77254395,True,283,2026-03-30 21:48:39.221342,2026-03-31 01:11:25.573979,2026-03-31 01:18:16.021107,utf-8-sig
170,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,8,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7391725.645101706,11565.386718,192.7564453,10010.954237,166.84923728333334,True,347,2026-03-31 01:18:16.261109,2026-03-31 04:05:07.215346,2026-03-31 04:31:01.647827,utf-8-sig
276,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,9,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7456393.108570784,12814.306186,213.57176976666668,11722.70563,195.37842716666668,True,296,2026-03-31 04:31:01.734827,2026-03-31 07:46:24.440457,2026-03-31 08:04:36.041013,utf-8-sig
217,Du62-ELP_RL_Standard_ABB.csv,2026-05-10 22:07:28,10,Du62,ELP_RL_Standard_ABB,历史变体,ELP_RL_Standard_ABB历史消融/变体记录。,AB-compare profile=ABB seeds=5,,,总迭代=300000，G/T未显式记录,,300000,7412599.992362181,11325.152432,188.75254053333336,10272.503142,171.20838569999998,True,307,2026-03-31 08:04:36.129773,2026-03-31 10:55:48.632915,2026-03-31 11:13:21.282205,utf-8-sig
201,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,1,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7404728.007690053,12686.925029,211.44875048333333,10345.232559,172.42054265,True,361,2026-03-29 19:26:34.723692,2026-03-29 22:18:59.956251,2026-03-29 22:58:01.648721,utf-8-sig
210,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,2,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7408807.213406255,12732.15259,212.20254316666666,10048.592064,167.47653440000002,True,321,2026-03-29 22:58:01.860635,2026-03-30 01:45:30.452699,2026-03-30 02:30:14.013225,utf-8-sig
206,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,3,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7406005.071522313,13422.141939,223.70236565,11735.195341,195.58658901666666,True,363,2026-03-30 02:30:14.078225,2026-03-30 05:45:49.273566,2026-03-30 06:13:56.220164,utf-8-sig
229,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,4,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7420625.792134492,12374.399625,206.23999375,8832.768525,147.21280875,True,279,2026-03-30 06:13:56.303163,2026-03-30 08:41:09.071688,2026-03-30 09:40:10.702788,utf-8-sig
239,Du62-ELP_RL_Standard_ED1.csv,2026-05-10 22:07:28,5,Du62,ELP_RL_Standard_ED1,历史变体,ELP_RL_Standard_ED1历史记录；ED1配置/版本记录。,"WarmStart(GA)+ELP+full-Q-learning,移除了 facility_insert (5) 和 facility_shuffle (7)",,,总迭代=300000，G/T未显式记录,,300000,7426354.364691265,12163.682267,202.72803778333335,11235.795537,187.26325895,True,332,2026-03-30 09:40:10.787787,2026-03-30 12:47:26.583324,2026-03-30 13:02:54.470054,utf-8-sig
